id,postcode,latitude,longitude
682,AB23 8FT,57.19704,-2.10318
683,AB23 8FW,57.196205,-2.102698
684,AB23 8FX,57.197346,-2.102105
685,AB23 8FY,57.178735,-2.088871
686,AB23 8GA,57.189773,-2.102845
687,AB23 8GD,57.190922,-2.082338
688,AB23 8GE,57.197533,-2.103976
689,AB23 8GH,57.192716,-2.106891
690,AB23 8GL,57.198818,-2.103516
691,AB23 8GN,57.199149,-2.105403
692,AB23 8GP,57.199924,-2.102725
693,AB23 8GQ,57.200048,-2.105042
694,AB23 8GS,57.195091,-2.102562
695,AB23 8GT,57.19812,-2.100419
696,AB23 8GW,57.191267,-2.076697
697,AB23 8GX,57.187553,-2.083208
698,AB23 8HA,57.179604,-2.092214
699,AB23 8HD,57.180815,-2.094268
700,AB23 8HE,57.190117,-2.099719
701,AB23 8HG,57.187025,-2.102192
702,AB23 8HJ,57.180491,-2.094731
703,AB23 8HL,57.180446,-2.095442
704,AB23 8HN,57.245525,-2.052213
705,AB23 8HP,57.181027,-2.098239
706,AB23 8HQ,57.180301,-2.096236
707,AB23 8HR,57.180273,-2.098386
708,AB23 8HS,57.179976,-2.098799
709,AB23 8HT,57.179106,-2.097175
710,AB23 8HU,57.245363,-2.053538
711,AB23 8HW,57.244842,-2.054217
712,AB23 8HX,57.178307,-2.096826
713,AB23 8HY,57.244698,-2.056089
714,AB23 8HZ,57.189949,-2.084696
715,AB23 8JA,57.178784,-2.095454
716,AB23 8JB,57.17942,-2.09711
717,AB23 8JD,57.17951,-2.096564
718,AB23 8JJ,57.179789,-2.096118
719,AB23 8JL,57.178631,-2.094875
720,AB23 8JN,57.177169,-2.092721
721,AB23 8JP,57.177447,-2.092871
722,AB23 8JQ,57.177211,-2.096046
723,AB23 8JR,57.177858,-2.096709
724,AB23 8JS,57.197459,-2.096098
725,AB23 8JW,57.196673,-2.093141
726,AB23 8JX,57.196751,-2.096583
727,AB23 8JZ,57.189258,-2.094637
728,AB23 8LA,57.199476,-2.100605
729,AB23 8LB,57.200638,-2.10035
730,AB23 8LD,57.200275,-2.101153
731,AB23 8LE,57.249304,-2.06004
732,AB23 8LH,57.194574,-2.098027
733,AB23 8LU,57.194073,-2.095593
734,AB23 8LZ,57.176552,-2.09223
735,AB23 8NA,57.198638,-2.114504
736,AB23 8NB,57.195587,-2.100561
737,AB23 8ND,57.195049,-2.09965
738,AB23 8NE,57.194719,-2.096058
739,AB23 8NF,57.195312,-2.096341
740,AB23 8NG,57.195498,-2.098724
741,AB23 8NH,57.194996,-2.097664
742,AB23 8NJ,57.194411,-2.099069
743,AB23 8NL,57.192175,-2.098186
744,AB23 8NN,57.204996,-2.109085
745,AB23 8NP,57.21056,-2.113283
746,AB23 8NQ,57.219267,-2.110329
747,AB23 8NR,57.21778,-2.097598
748,AB23 8NS,57.212223,-2.100325
749,AB23 8NT,57.207964,-2.093947
750,AB23 8NU,57.19348,-2.095773
751,AB23 8PA,57.18155,-2.096404
752,AB23 8PB,57.182801,-2.092867
753,AB23 8PD,57.182264,-2.093352
754,AB23 8PJ,57.18306,-2.09525
755,AB23 8PL,57.183834,-2.09249
756,AB23 8PN,57.183555,-2.094342
757,AB23 8PP,57.182511,-2.096423
758,AB23 8PQ,57.182018,-2.0949
759,AB23 8PR,57.182971,-2.094324
760,AB23 8PS,57.181651,-2.096676
761,AB23 8PT,57.182699,-2.096755
762,AB23 8PW,57.249617,-2.061864
763,AB23 8PX,57.182266,-2.099351
765,AB23 8QA,57.18496,-2.100648
766,AB23 8QB,57.183407,-2.099039
767,AB23 8QD,57.184958,-2.102435
768,AB23 8QE,57.185508,-2.101146
769,AB23 8QF,57.194185,-2.100773
770,AB23 8QG,57.194239,-2.101352
771,AB23 8QH,57.191804,-2.102272
772,AB23 8QJ,57.183667,-2.100115
773,AB23 8QL,57.184449,-2.098844
774,AB23 8QN,57.184484,-2.100829
775,AB23 8QP,57.192792,-2.102076
776,AB23 8QQ,57.192442,-2.100966
778,AB23 8QS,57.191121,-2.102452
779,AB23 8QT,57.18367,-2.095649
780,AB23 8QU,57.19283,-2.099544
781,AB23 8QW,57.193106,-2.10259
782,AB23 8QX,57.184047,-2.096857
785,AB23 8RA,57.184575,-2.098348
786,AB23 8RB,57.186209,-2.100685
787,AB23 8RD,57.246539,-2.086582
790,AB23 8RG,57.19849,-2.09812
791,AB23 8RH,57.199148,-2.096202
792,AB23 8RJ,57.200603,-2.096388
793,AB23 8RL,57.201096,-2.096819
794,AB23 8RN,57.196594,-2.09972
795,AB23 8RP,57.200235,-2.095973
804,AB23 8SA,57.259017,-2.086131
805,AB23 8SB,57.248533,-2.087299
806,AB23 8SD,57.24873,-2.088261
808,AB23 8SH,57.25419,-2.061673
809,AB23 8SJ,57.246511,-2.057948
810,AB23 8SL,57.229641,-2.100621
811,AB23 8SP,57.25339,-2.061555
812,AB23 8SQ,57.246394,-2.058627
813,AB23 8SR,57.245333,-2.060183
814,AB23 8SS,57.25279,-2.062157
815,AB23 8ST,57.245935,-2.060167
816,AB23 8SU,57.245631,-2.05798
817,AB23 8SW,57.245343,-2.059205
818,AB23 8SX,57.247007,-2.052331
819,AB23 8SY,57.252172,-2.053979
822,AB23 8TP,57.248028,-2.060618
823,AB23 8TR,57.249782,-2.06013
824,AB23 8TS,57.25323,-2.058671
825,AB23 8TW,57.246212,-2.062189
827,AB23 8UA,57.229273,-2.092096
828,AB23 8UB,57.230033,-2.093632
829,AB23 8UD,57.230691,-2.103241
830,AB23 8UE,57.227931,-2.09323
831,AB23 8UF,57.225487,-2.081415
832,AB23 8UG,57.230119,-2.098635
833,AB23 8UH,57.25979,-2.111716
834,AB23 8UJ,57.255505,-2.100515
835,AB23 8UL,57.261959,-2.095244
836,AB23 8UN,57.253931,-2.129311
837,AB23 8UP,57.242422,-2.115822
838,AB23 8UQ,57.245375,-2.105005
839,AB23 8UR,57.237555,-2.10426
840,AB23 8US,57.234169,-2.113676
841,AB23 8UT,57.224994,-2.114983
842,AB23 8UU,57.239532,-2.12926
843,AB23 8UW,57.228751,-2.092907
844,AB23 8UX,57.245516,-2.128105
845,AB23 8UY,57.230188,-2.102146
846,AB23 8UZ,57.223318,-2.099345
847,AB23 8WA,57.249772,-2.057572
848,AB23 8WB,57.250247,-2.058915
849,AB23 8WD,57.248786,-2.053477
850,AB23 8WE,57.248651,-2.052433
851,AB23 8WF,57.24813,-2.052995
852,AB23 8WG,57.248031,-2.054702
853,AB23 8WH,57.248498,-2.053178
854,AB23 8WJ,57.248108,-2.061745
855,AB23 8WL,57.247052,-2.053591
858,AB23 8WS,57.249512,-2.087136
859,AB23 8WT,57.252764,-2.087508
860,AB23 8WU,57.253071,-2.051262
861,AB23 8WY,57.246925,-2.055347
862,AB23 8WZ,57.246702,-2.053573
863,AB23 8XA,57.253435,-2.140215
864,AB23 8XB,57.255322,-2.130642
865,AB23 8XD,57.258952,-2.138512
866,AB23 8XE,57.267705,-2.142955
867,AB23 8XF,57.251361,-2.059861
868,AB23 8XG,57.253653,-2.055738
869,AB23 8XH,57.27681,-2.13843
870,AB23 8XJ,57.281349,-2.151948
871,AB23 8XL,57.281836,-2.134617
872,AB23 8XN,57.280048,-2.119705
873,AB23 8XP,57.277509,-2.102128
874,AB23 8XQ,57.270827,-2.130083
875,AB23 8XR,57.250525,-2.061782
876,AB23 8XS,57.246759,-2.06519
877,AB23 8XU,57.254812,-2.055408
878,AB23 8XW,57.25147,-2.058138
879,AB23 8XX,57.258786,-2.053614
880,AB23 8XY,57.264154,-2.057346
881,AB23 8XZ,57.250849,-2.060374
882,AB23 8YA,57.26794,-2.070588
883,AB23 8YB,57.268001,-2.051565
884,AB23 8YD,57.277011,-2.056343
885,AB23 8YE,57.275129,-2.038723
886,AB23 8YF,57.250284,-2.056694
887,AB23 8YG,57.24881,-2.088775
888,AB23 8YH,57.284473,-2.032048
889,AB23 8YJ,57.276855,-2.063905
890,AB23 8YL,57.274952,-2.090186
891,AB23 8YN,57.260886,-2.084826
892,AB23 8YP,57.263907,-2.081235
893,AB23 8YQ,57.252599,-2.061935
894,AB23 8YR,57.257184,-2.071987
895,AB23 8YS,57.258434,-2.085317
896,AB23 8YT,57.25076,-2.087852
897,AB23 8YU,57.247991,-2.091607
898,AB23 8YW,57.250653,-2.054955
899,AB23 8YX,57.235399,-2.089505
900,AB23 8YY,57.237616,-2.066323
901,AB23 8YZ,57.250141,-2.055368
902,AB23 8ZA,57.232219,-2.10081
903,AB23 8ZB,57.230998,-2.100492
904,AB23 8ZD,57.232069,-2.097961
905,AB23 8ZE,57.233774,-2.099904
906,AB23 8ZF,57.234554,-2.101794
907,AB23 8ZG,57.229909,-2.090999
908,AB23 8ZH,57.230415,-2.087339
909,AB23 8ZJ,57.230619,-2.090868
910,AB23 8ZL,57.230881,-2.08792
911,AB23 8ZN,57.229838,-2.089789
912,AB23 8ZP,57.250582,-2.086525
913,AB23 8ZQ,57.249782,-2.054075
914,AB23 8ZR,57.248101,-2.057867
915,AB23 8ZS,57.248928,-2.057123
916,AB23 8ZT,57.247265,-2.058264
917,AB23 8ZU,57.247849,-2.057917
918,AB23 8ZW,57.246932,-2.060103
919,AB23 8ZX,57.248747,-2.059575
925,AB24 1AW,57.166527,-2.088164
926,AB24 1FR,57.16482,-2.089251
927,AB24 1GU,57.164747,-2.091136
928,AB24 1RF,57.164703,-2.089118
929,AB24 1RG,57.164695,-2.087911
930,AB24 1RN,57.168842,-2.10373
931,AB24 1RP,57.16799,-2.102454
932,AB24 1RQ,57.169411,-2.100176
933,AB24 1RZ,57.165378,-2.087913
934,AB24 1SA,57.168005,-2.096739
935,AB24 1SB,57.168902,-2.096305
936,AB24 1SD,57.170268,-2.095531
937,AB24 1SE,57.169153,-2.096223
938,AB24 1SG,57.169065,-2.09485
939,AB24 1SH,57.169343,-2.09462
940,AB24 1SJ,57.170745,-2.094094
941,AB24 1SL,57.16964,-2.094455
942,AB24 1SN,57.167689,-2.096318
943,AB24 1SX,57.164645,-2.094591
944,AB24 1SY,57.165059,-2.093286
945,AB24 1SZ,57.16473,-2.090276
946,AB24 1TA,57.16524,-2.091451
947,AB24 1TB,57.165691,-2.089699
948,AB24 1TD,57.165564,-2.091683
949,AB24 1TE,57.165076,-2.09527
950,AB24 1TF,57.166786,-2.090347
951,AB24 1TG,57.167352,-2.090877
952,AB24 1TH,57.165679,-2.095824
953,AB24 1TJ,57.165894,-2.094032
954,AB24 1TL,57.166302,-2.08942
955,AB24 1TN,57.166761,-2.091346
956,AB24 1TP,57.167459,-2.092085
957,AB24 1TQ,57.168779,-2.091807
958,AB24 1TR,57.168941,-2.092386
959,AB24 1TS,57.167503,-2.092697
960,AB24 1TT,57.166867,-2.093082
961,AB24 1TU,57.16639,-2.091619
962,AB24 1TW,57.165914,-2.092329
963,AB24 1TX,57.166989,-2.095424
964,AB24 1TY,57.166594,-2.095323
965,AB24 1TZ,57.167909,-2.090813
966,AB24 1UA,57.169009,-2.097628
967,AB24 1UF,57.16874,-2.09899
968,AB24 1UG,57.164747,-2.091268
969,AB24 1UH,57.167982,-2.101363
970,AB24 1UJ,57.169441,-2.098546
971,AB24 1UL,57.169377,-2.097943
972,AB24 1UN,57.169449,-2.097183
973,AB24 1UP,57.16858,-2.094502
974,AB24 1UQ,57.168502,-2.093103
975,AB24 1UR,57.16842,-2.091674
976,AB24 1US,57.168106,-2.091739
977,AB24 1UT,57.168152,-2.093151
978,AB24 1UU,57.167928,-2.100949
979,AB24 1UW,57.170887,-2.095798
980,AB24 1UX,57.16825,-2.094541
981,AB24 1UY,57.170114,-2.09692
982,AB24 1UZ,57.170528,-2.095615
983,AB24 1WA,57.166689,-2.088379
984,AB24 1WB,57.168736,-2.090203
985,AB24 1WD,57.168834,-2.09022
986,AB24 1WE,57.168098,-2.089424
987,AB24 1WF,57.167991,-2.089408
988,AB24 1WG,57.167272,-2.088794
989,AB24 1WH,57.167416,-2.088959
990,AB24 1WS,57.173331,-2.095242
991,AB24 1WT,57.172705,-2.09485
992,AB24 1WU,57.175223,-2.103357
993,AB24 1XA,57.169012,-2.09323
994,AB24 1XB,57.167512,-2.093523
995,AB24 1XD,57.167798,-2.094632
996,AB24 1XE,57.170026,-2.094224
997,AB24 1XF,57.171293,-2.09393
998,AB24 1XG,57.171877,-2.09332
999,AB24 1XH,57.169515,-2.092867
1000,AB24 1XJ,57.169058,-2.091179
1001,AB24 1XL,57.167716,-2.086454
1002,AB24 1XN,57.173738,-2.091356
1003,AB24 1XP,57.177415,-2.09985
1004,AB24 1XQ,57.171346,-2.095518
1005,AB24 1XR,57.175539,-2.098175
1006,AB24 1XS,57.174604,-2.09885
1007,AB24 1XT,57.172525,-2.092726
1008,AB24 1XU,57.17222,-2.091667
1009,AB24 1XW,57.16595,-2.091353
1010,AB24 1XX,57.166024,-2.088857
1011,AB24 1XZ,57.173467,-2.093439
1012,AB24 1YA,57.171177,-2.093053
1013,AB24 1ZS,57.16472,-2.09011
1014,AB24 2AA,57.166306,-2.116835
1015,AB24 2AB,57.166772,-2.118407
1016,AB24 2AE,57.167686,-2.120642
1017,AB24 2AH,57.168322,-2.122066
1018,AB24 2AS,57.169355,-2.12202
1019,AB24 2AX,57.170333,-2.123297
1020,AB24 2BA,57.170933,-2.125994
1021,AB24 2BD,57.171021,-2.127598
1022,AB24 2BE,57.167015,-2.117713
1023,AB24 2BG,57.173107,-2.142159
1024,AB24 2BH,57.171704,-2.127502
1025,AB24 2BL,57.172394,-2.12886
1026,AB24 2BP,57.173159,-2.143946
1027,AB24 2BQ,57.172344,-2.144295
1028,AB24 2BR,57.172827,-2.146017
1029,AB24 2BT,57.172282,-2.141031
1030,AB24 2BX,57.172272,-2.136539
1031,AB24 2DB,57.171869,-2.132612
1032,AB24 2DD,57.171557,-2.130395
1033,AB24 2DU,57.172375,-2.138171
1034,AB24 2DY,57.172055,-2.135308
1035,AB24 2EE,57.171307,-2.128559
1036,AB24 2EH,57.170788,-2.127152
1037,AB24 2EU,57.170547,-2.125381
1038,AB24 2EW,57.170411,-2.12672
1039,AB24 2FF,57.171208,-2.109954
1040,AB24 2GE,57.172929,-2.141199
1041,AB24 2GF,57.172931,-2.13938
1042,AB24 2GG,57.172597,-2.132516
1043,AB24 2GH,57.172817,-2.136155
1044,AB24 2PT,57.167168,-2.117019
1045,AB24 2PX,57.166802,-2.114918
1046,AB24 2QA,57.168057,-2.11813
1047,AB24 2QB,57.168864,-2.119687
1048,AB24 2QD,57.169555,-2.120036
1049,AB24 2QE,57.168388,-2.119321
1050,AB24 2QF,57.167589,-2.118806
1051,AB24 2QH,57.169216,-2.117836
1052,AB24 2QJ,57.168067,-2.116261
1053,AB24 2QL,57.168228,-2.117618
1054,AB24 2QN,57.169135,-2.120571
1055,AB24 2QP,57.169682,-2.12092
1056,AB24 2QQ,57.170048,-2.121642
1057,AB24 2QS,57.170737,-2.117268
1058,AB24 2QT,57.169765,-2.116316
1059,AB24 2QU,57.168306,-2.120082
1060,AB24 2QX,57.17078,-2.116071
1061,AB24 2QY,57.169563,-2.121425
1062,AB24 2RA,57.17008,-2.115557
1063,AB24 2RB,57.169398,-2.115058
1064,AB24 2RD,57.169803,-2.114249
1065,AB24 2RE,57.169298,-2.116464
1066,AB24 2RF,57.170024,-2.117789
1067,AB24 2RG,57.174428,-2.115223
1068,AB24 2RJ,57.171159,-2.11518
1069,AB24 2RL,57.171326,-2.118488
1070,AB24 2RN,57.172212,-2.115702
1071,AB24 2RP,57.171455,-2.12502
1072,AB24 2RQ,57.17185,-2.125716
1073,AB24 2RR,57.171008,-2.12234
1074,AB24 2RS,57.17064,-2.122008
1075,AB24 2RT,57.172148,-2.12322
1076,AB24 2RU,57.171902,-2.126923
1077,AB24 2RW,57.171481,-2.11571
1078,AB24 2RX,57.172291,-2.123981
1079,AB24 2RZ,57.171184,-2.125929
1080,AB24 2SA,57.173368,-2.124745
1081,AB24 2SB,57.173441,-2.124084
1082,AB24 2SD,57.173756,-2.122861
1083,AB24 2SE,57.171073,-2.123289
1084,AB24 2SF,57.171025,-2.122968
1085,AB24 2SG,57.172751,-2.124882
1086,AB24 2SH,57.172559,-2.125355
1087,AB24 2SJ,57.172374,-2.121765
1088,AB24 2SL,57.175182,-2.11597
1089,AB24 2SN,57.174644,-2.11486
1090,AB24 2SP,57.167139,-2.109859
1091,AB24 2SQ,57.168029,-2.109349
1092,AB24 2SR,57.168551,-2.107747
1093,AB24 2SS,57.168612,-2.110029
1094,AB24 2SU,57.166871,-2.110675
1095,AB24 2SW,57.167849,-2.108985
1096,AB24 2SX,57.169203,-2.112114
1097,AB24 2SY,57.16835,-2.111698
1098,AB24 2SZ,57.168162,-2.111069
1099,AB24 2TA,57.169096,-2.111436
1100,AB24 2TB,57.169311,-2.111437
1101,AB24 2TD,57.168757,-2.108442
1102,AB24 2TE,57.169225,-2.107931
1103,AB24 2TF,57.169439,-2.108973
1104,AB24 2TG,57.170497,-2.110977
1105,AB24 2TH,57.168263,-2.11101
1106,AB24 2TJ,57.171277,-2.113592
1107,AB24 2TL,57.169491,-2.114073
1108,AB24 2TN,57.169748,-2.107575
1109,AB24 2TP,57.171981,-2.109659
1110,AB24 2TR,57.171427,-2.116685
1111,AB24 2TS,57.171018,-2.112203
1112,AB24 2TT,57.171528,-2.114172
1113,AB24 2TU,57.170766,-2.112268
1115,AB24 2TY,57.167825,-2.10624
1116,AB24 2TZ,57.167825,-2.10624
1117,AB24 2UA,57.171377,-2.112138
1118,AB24 2UB,57.172576,-2.126496
1119,AB24 2UD,57.172159,-2.111941
1120,AB24 2UE,57.172392,-2.112504
1121,AB24 2UF,57.171109,-2.110863
1122,AB24 2UG,57.171713,-2.110855
1123,AB24 2UH,57.173178,-2.126432
1124,AB24 2UJ,57.172959,-2.129887
1125,AB24 2UL,57.17318,-2.132683
1126,AB24 2UN,57.174161,-2.133636
1127,AB24 2UU,57.167604,-2.112523
1128,AB24 2UW,57.173377,-2.13399
1129,AB24 2UX,57.172256,-2.113645
1130,AB24 2UY,57.171709,-2.11494
1131,AB24 2WB,57.172386,-2.130851
1132,AB24 2XB,57.171029,-2.119545
1133,AB24 2XD,57.171676,-2.119233
1134,AB24 2XE,57.172043,-2.120805
1135,AB24 2XF,57.171976,-2.13634
1136,AB24 2XH,57.172071,-2.119466
1137,AB24 2XJ,57.172546,-2.119947
1138,AB24 2XL,57.172511,-2.119037
1139,AB24 2XN,57.173453,-2.120876
1140,AB24 2XP,57.174082,-2.120812
1141,AB24 2XR,57.174063,-2.121887
1142,AB24 2XS,57.174557,-2.121921
1143,AB24 2XT,57.174496,-2.119457
1144,AB24 2XU,57.174433,-2.119457
1145,AB24 2XX,57.174056,-2.119141
1146,AB24 2XY,57.17402,-2.119125
1147,AB24 2YA,57.173661,-2.118826
1148,AB24 2YB,57.173625,-2.118809
1149,AB24 2YD,57.173752,-2.1179
1150,AB24 2YE,57.173806,-2.1179
1151,AB24 2YH,57.173906,-2.116958
1152,AB24 2YJ,57.173951,-2.116908
1153,AB24 2YL,57.174274,-2.116529
1154,AB24 2YN,57.174118,-2.120183
1155,AB24 2YP,57.175143,-2.119145
1156,AB24 2YQ,57.174696,-2.117093
1157,AB24 2YR,57.174472,-2.116182
1158,AB24 2YS,57.17352,-2.115865
1159,AB24 2YT,57.173027,-2.114888
1160,AB24 2YU,57.173389,-2.114647
1162,AB24 2YX,57.174855,-2.120318
1163,AB24 3BQ,57.157584,-2.095234
1164,AB24 3BR,57.159039,-2.095602
1165,AB24 3BS,57.159838,-2.095785
1166,AB24 3BT,57.161895,-2.096998
1168,AB24 3BX,57.160925,-2.09673
1169,AB24 3BY,57.15833,-2.095418
1170,AB24 3BZ,57.158502,-2.096334
1171,AB24 3DA,57.160807,-2.098103
1172,AB24 3DB,57.160662,-2.099805
1173,AB24 3DD,57.160958,-2.099723
1174,AB24 3DE,57.16088,-2.096003
1175,AB24 3DF,57.161688,-2.096286
1176,AB24 3DG,57.162369,-2.099264
1177,AB24 3DH,57.161605,-2.099245
1178,AB24 3DJ,57.161221,-2.099532
1179,AB24 3DL,57.161121,-2.098269
1180,AB24 3DN,57.161212,-2.09736
1181,AB24 3DP,57.161786,-2.097675
1182,AB24 3DQ,57.162561,-2.097701
1183,AB24 3DR,57.162836,-2.099249
1184,AB24 3DS,57.162592,-2.101596
1185,AB24 3DT,57.16217,-2.100851
1186,AB24 3DU,57.161846,-2.10128
1187,AB24 3DX,57.16199,-2.101644
1188,AB24 3DY,57.164075,-2.103078
1189,AB24 3DZ,57.167083,-2.101807
1190,AB24 3EA,57.165079,-2.102479
1191,AB24 3EB,57.164936,-2.101619
1192,AB24 3ED,57.16578,-2.102663
1193,AB24 3EE,57.164567,-2.102279
1194,AB24 3EF,57.166057,-2.103606
1195,AB24 3EG,57.165394,-2.102347
1196,AB24 3EH,57.16569,-2.102381
1197,AB24 3EJ,57.16649,-2.1024
1198,AB24 3EN,57.166671,-2.102523
1199,AB24 3ER,57.155509,-2.097666
1200,AB24 3ET,57.15581,-2.100337
1201,AB24 3EU,57.165431,-2.102999
1202,AB24 3EW,57.165753,-2.102448
1203,AB24 3EX,57.1566,-2.101959
1204,AB24 3EY,57.165953,-2.101959
1205,AB24 3EZ,57.166178,-2.101794
1206,AB24 3FX,57.164841,-2.100236
1207,AB24 3HA,57.157281,-2.103581
1208,AB24 3HB,57.156952,-2.10205
1209,AB24 3HD,57.15625,-2.100471
1210,AB24 3HE,57.166786,-2.102136
1211,AB24 3HF,57.166328,-2.101722
1212,AB24 3HG,57.15528,-2.100865
1213,AB24 3HH,57.154742,-2.099558
1214,AB24 3HJ,57.155461,-2.099361
1215,AB24 3HL,57.156182,-2.099221
1216,AB24 3HN,57.161973,-2.100255
1217,AB24 3HP,57.156684,-2.099867
1218,AB24 3HR,57.158463,-2.097633
1219,BB1 4RG,53.7652,-2.411767
1220,BB1 4RH,53.765046,-2.413783
1221,BB1 4RJ,53.763551,-2.412737
1222,BB1 4RQ,53.766792,-2.411388
1223,BB1 5AA,53.746897,-2.481566
1224,BB1 5AF,53.748142,-2.482808
1225,BB1 5AL,53.747879,-2.481685
1228,BB1 5AS,53.74799,-2.48108
1231,BB1 5AX,53.748097,-2.480457
1232,BB1 5AZ,53.748078,-2.479339
1234,BB1 5BE,53.748763,-2.478023
1235,BB1 5BF,53.7518,-2.474421
1236,BB1 5BG,53.757957,-2.457364
1238,BB1 5BL,53.749096,-2.473342
1239,BB1 5BN,53.75134,-2.47408
1240,BB1 5BP,53.752242,-2.47623
1241,BB1 5BS,53.748714,-2.4776
1242,BB1 5BT,53.751647,-2.476724
1243,BB1 5BU,53.742923,-2.484903
1244,BB1 5BX,53.748887,-2.474082
1245,BB1 5BY,53.749213,-2.474179
1246,BB1 5DE,53.749905,-2.47402
1248,BB1 5DG,53.750474,-2.474904
1249,BB1 5DN,53.751188,-2.471682
1250,BB1 5DP,53.752138,-2.470146
1251,BB1 5DQ,53.751131,-2.475505
1252,BB1 5DT,53.750059,-2.47317
1253,BB1 5DU,53.751795,-2.473434
1254,BB1 5DW,53.751307,-2.471243
1255,BB1 5EB,53.752047,-2.475712
1256,BB1 5ED,53.752056,-2.475743
1257,BB1 5EF,53.755936,-2.471949
1259,BB1 5EL,53.751934,-2.469993
1260,BB1 5EP,53.75167,-2.475435
1261,BB1 5ER,53.752542,-2.475521
1262,BB1 5EW,53.751896,-2.472175
1263,BB1 5EY,53.756612,-2.46836
1264,BB1 5HA,53.755118,-2.469438
1265,BB1 5HB,53.753952,-2.471337
1266,BB1 5HD,53.754734,-2.471147
1267,BB1 5HE,53.754037,-2.470063
1268,BB1 5HF,53.753218,-2.470478
1269,BB1 5HH,53.754889,-2.468449
1270,BB1 5HJ,53.754544,-2.469355
1271,BB1 5HL,53.754096,-2.468835
1272,BB1 5HN,53.754296,-2.46823
1273,BB1 5HP,53.756298,-2.464385
1274,BB1 5HQ,53.75444,-2.469868
1275,BB1 5HR,53.755211,-2.470241
1276,BB1 5HS,53.755742,-2.463909
1277,BB1 5HW,53.755381,-2.464359
1278,BB1 5HX,53.755723,-2.468822
1279,BB1 5JA,53.755353,-2.466816
1280,BB1 5JJ,53.756404,-2.468661
1281,BB1 5JL,53.756761,-2.467058
1282,BB1 5JN,53.756305,-2.467054
1283,BB1 5JP,53.755187,-2.468028
1284,BB1 5JQ,53.75622,-2.468115
1285,BB1 5JT,53.754995,-2.463429
1286,BB1 5JZ,53.756635,-2.465587
1287,BB1 5LA,53.755875,-2.466853
1288,BB1 5LB,53.755872,-2.46523
1289,BB1 5LH,53.752762,-2.469061
1290,BB1 5LJ,53.753303,-2.469326
1291,BB1 5LL,53.752476,-2.471668
1292,BB1 5LR,53.753375,-2.471678
1293,BB1 5LS,53.752652,-2.472656
1294,BB1 5LT,53.753379,-2.472952
1295,BB1 5LU,53.75381,-2.473063
1296,BB1 5LW,53.753415,-2.467536
1297,BB1 5LX,53.754367,-2.473054
1298,BB1 5LY,53.754103,-2.47384
1299,BB1 5LZ,53.756727,-2.469486
1300,BB1 5NA,53.767179,-2.450988
1301,BB1 5ND,53.759726,-2.463452
1302,BB1 5NE,53.75663,-2.462174
1303,BB1 5NG,53.761436,-2.469614
1304,BB1 5NJ,53.759366,-2.468226
1305,BB1 5NL,53.759642,-2.46876
1306,BB1 5NN,53.75946,-2.468665
1307,BB1 5NP,53.760197,-2.467067
1308,BB1 5NQ,53.760375,-2.468964
1309,BB1 5NR,53.759369,-2.467103
1310,BB1 5NS,53.758325,-2.465348
1311,BB1 5NT,53.757822,-2.465342
1312,BB1 5NU,53.757546,-2.464581
1313,BB1 5NW,53.759074,-2.468373
1314,BB1 5NX,53.75713,-2.465274
1315,BB1 5NY,53.757802,-2.465736
1316,BB1 5NZ,53.75814,-2.466559
1317,BB1 5PA,53.758724,-2.46693
1318,BB1 5PB,53.758856,-2.465263
1319,BB1 5PD,53.75977,-2.465074
1320,BB1 5PE,53.758972,-2.464777
1321,BB1 5PF,53.758535,-2.459115
1322,BB1 5PH,53.759589,-2.466196
1323,BB1 5PJ,53.760037,-2.46655
1324,BB1 5PL,53.760926,-2.466727
1325,BB1 5PN,53.760973,-2.466181
1326,BB1 5PP,53.76047,-2.463779
1327,BB1 5PQ,53.759515,-2.465966
1328,BB1 5PR,53.760782,-2.46222
1329,BB1 5PS,53.76011,-2.464078
1330,BB1 5PT,53.761397,-2.465943
1331,BB1 5PU,53.761677,-2.465658
1332,BB1 5PW,53.761145,-2.465925
1333,BB1 5PX,53.762394,-2.46606
1334,BB1 5PY,53.763778,-2.466076
1335,BB1 5PZ,53.764189,-2.466641
1336,BB1 5QA,53.764868,-2.467893
1337,BB1 5QB,53.759832,-2.453805
1338,BB1 5QE,53.760425,-2.46842
1339,BB1 5QF,53.758535,-2.459115
1340,BB1 5QG,53.760653,-2.467285
1341,BB1 5QH,53.758535,-2.459115
1342,BB1 5QL,53.767832,-2.461493
1343,BB1 5QN,53.765765,-2.453262
1344,BB1 5QR,53.759617,-2.458277
1345,BB1 5QS,53.765796,-2.464899
1346,BB1 5QT,53.768202,-2.463439
1347,BB1 5QU,53.768279,-2.462075
1348,BB1 5QW,53.769122,-2.464876
1349,BB1 5QX,53.769142,-2.461887
1350,BB1 5QY,53.769028,-2.463615
1351,BB1 5QZ,53.768892,-2.465433
1352,BB1 5RB,53.762639,-2.455382
1353,BB1 5RE,53.764936,-2.454741
1354,BB1 5RF,53.767914,-2.451694
1356,BB1 5RH,53.765775,-2.463276
1357,BB1 5RJ,53.76793,-2.466319
1358,BB1 5RL,53.764301,-2.458786
1360,BB1 5RQ,53.768,-2.464484
1362,BB1 5RS,53.762976,-2.464337
1363,BB1 5RT,53.763453,-2.4619
1364,BB1 5RU,53.762561,-2.462528
